ms_zoning,lot_frontage,street,lot_shape,lot_contour,utilities,lot_config,lot_slope,neighborhood,condition_1,condition_2,building_type,house_style,overall_quality,overall_condition,year_built,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,external_quality,external_condition,foundation,basement_quality,basement_condition,basement_exposure,basement_fin_type_1,basement_fin_type_2,heating,heating_quality,central_air,electrical,bedroom_above_ground,kitchen_above_ground,kitchen_quality,total_rooms_above_ground,functional,fireplace_quality,garage_type,garage_fin,garage_cars,garage_quality,garage_condition,paved_drive,month_sold,year_sold,sale_type,sale_condition,sale_price,has_2nd_floor_sf,total_sf,has_basement_sf,total_bath,has_open_porch,has_fireplace,has_wood_deck,log_sale_price,log_lot_area
Res,62.0,1,0,1,AllPub,Inside,1,Gilbert,N,Norm,1F,2,6,5,2006,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Gd,A,RFn,2,A,TA,Y,3,2007,N,P,171925,1,2233.0,1,2.5,1,1,1,12.054813614188037,9.088963385809583
Res,91.0,1,1,1,AllPub,Inside,1,CollgCr,P,Norm,1F,1,9-10,5,2008,H,CompShg,VinylSd,VinylSd,S,402.0,Ex,TA,PConc,E,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ex,8,1,Gd,A,Fin,3+,A,TA,Y,12,2008,N,P,395039,0,3517.0,1,3.5+,1,1,1,12.886739773186576,9.373988663504516
Res,60.0,1,0,1,AllPub,Corner,1,NAmes,N,Norm,1F,1,6,5,1960,H,CompShg,MetalSd,MetalSd,B,212.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,TA,1,SBrkr,2,1,Ta,5,1,Fa,A,RFn,1,A,TA,Y,5,2008,W,N,157000,0,2506.0,1,2.5,1,1,0,11.964001084330445,9.298351249298896
Res,40.0,1,0,1,AllPub,Inside,1,StoneBr,N,Norm,T,1,8,5,2000,G,CompShg,CemntBd,CmentBd,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,5,1,Ex,A,Fin,2,A,TA,Y,10,2009,W,N,278000,0,3160.0,1,3.0,1,1,1,12.535376392672774,8.641885635373555
Res,60.0,1,0,0,AllPub,CulDSac,1,ClearCr,N,Norm,1F,1,6,6,1966,O,Tar&Grv,Plywood,Plywood,N,0.0,TA,TA,CBlock,G,Gd,Gd,LwQ,ALQ,GasA,Ex,1,SBrkr,2,1,Ta,6,1,Gd,A,Unf,2,A,TA,Y,3,2008,W,N,195000,0,2825.0,1,3.0,0,1,1,12.180754837545884,9.350102314351341
Res,100.0,1,1,0,AllPub,Inside,1,Mitchel,N,Norm,D,1,5,4,1967,G,CompShg,HdBoard,Plywood,N,0.0,TA,TA,CBlock,A,TA,Av,Unf,Unf,GasA,TA,1,SBrkr,4,2,Ta,8,1,None,A,Unf,2,A,TA,P,6,2007,W,N,143000,0,3264.0,1,2.0,0,0,0,11.870599909242044,10.126631103850338
Res,110.0,1,0,0,AllPub,Inside,1,Crawfor,N,Norm,1F,1,0-4,6,1930,G,CompShg,AsbShng,CmentBd,N,0.0,TA,Gd,BrkTil,A,Gd,No,GLQ,Unf,GasA,Ex,1,SBrkr,4,1,Gd,7,1,TA,D,Unf,1,O,TA,Y,11,2007,W,N,188000,1,2685.0,1,2.0,1,1,0,12.144197241812087,8.963160242833732
Res,66.0,1,1,1,AllPub,Inside,1,Sawyer,N,Norm,1F,1,5,7,1966,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,None,A,Unf,1,A,TA,Y,1,2007,W,N,127000,0,1910.0,1,2.0,0,0,0,11.751942365440728,8.954415331137593
Res,61.0,1,1,1,AllPub,Inside,1,Sawyer,F,Norm,1F,1,0-4,5,1961,G,CompShg,VinylSd,VinylSd,B,192.0,TA,Fa,CBlock,A,TA,Mn,Rec,Unf,GasA,Gd,1,SBrkr,3,1,Ta,5,1,None,A,Unf,1,A,TA,Y,4,2007,W,N,118500,0,2058.0,1,2.0,0,0,1,11.682668239557323,8.980046316633132
Res,70.0,1,1,1,AllPub,FR2,1,NAmes,N,Norm,1F,1,0-4,5,1971,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,Po,O,None,0,O,None,Y,4,2010,CON,N,115000,0,1728.0,1,1.0,0,1,0,11.652687407345388,9.259130536145614
Res,80.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,6,5,1959,G,CompShg,Wd Sdng,Wd Sdng,S,432.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,Gd,A,Unf,2,A,TA,Y,6,2010,W,N,159500,0,2824.0,1,2.5,1,1,0,11.979799201207037,9.213535262872702
Res,60.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,1,5,7,1925,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ex,6,1,None,D,Unf,1,A,TA,N,12,2009,W,N,125000,0,2132.0,1,1.0,0,0,0,11.736069016284437,9.233079858945672
Res,62.0,1,0,1,AllPub,FR3,1,Mitchel,N,Norm,T,S,6,5,1996,G,CompShg,VinylSd,VinylSd,B,134.0,TA,TA,PConc,E,TA,Av,Rec,GLQ,GasA,Ex,1,SBrkr,0,1,Ta,0-4,1,None,A,Fin,2,A,TA,Y,6,2007,W,N,140000,0,1856.0,1,2.5,1,0,0,11.84939770159144,8.811354229965728
Res,85.0,1,1,1,AllPub,Inside,1,NWAmes,N,Norm,1F,S,7,6,1974,G,CompShg,Plywood,Plywood,B,81.0,TA,TA,CBlock,G,TA,Gd,GLQ,LwQ,GasA,TA,1,SBrkr,3,1,Gd,6,1,TA,A,RFn,2,A,TA,Y,1,2010,W,Other,170000,0,2226.0,1,3.0,1,1,0,12.043553716032399,9.270964993792617
Res,34.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,T,2,6,5,1999,G,CompShg,MetalSd,MetalSd,B,894.0,TA,TA,PConc,G,TA,No,GLQ,Unf,GasA,Gd,1,SBrkr,3,1,Ta,6,1,None,D,Unf,2,A,TA,Y,3,2009,W,N,172500,1,2200.0,1,2.5,1,0,0,12.058152515453552,8.080237416216702
Res,60.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,9,1953,G,CompShg,VinylSd,MetalSd,N,0.0,TA,Ex,CBlock,A,TA,No,BLQ,Unf,GasA,Gd,1,SBrkr,3,1,Ex,6,1,None,D,Unf,1,A,TA,Y,7,2007,W,N,142000,0,2018.0,1,1.5,0,0,1,11.863582336583399,9.354960061586127
Res,110.0,1,1,0,AllPub,Inside,0,NridgHt,N,Norm,1F,1,9-10,5,2003,H,CompShg,VinylSd,VinylSd,B,1095.0,Ex,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ex,9+,1,Gd,A,Fin,3+,A,TA,Y,6,2010,W,N,500000,0,5542.0,1,3.5+,1,1,1,13.122363377404328,9.568014816247999
Res,68.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,2,7,8,1915,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,Gd,BrkTil,A,TA,No,Unf,Unf,GasA,Fa,1,SBrkr,3,1,Ta,8,0,None,D,Unf,1,A,TA,N,6,2009,W,N,179900,1,2616.0,1,2.0,1,0,1,12.100156419938624,9.203114326884442
Res,75.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,5,1953,H,CompShg,Wd Sdng,Wd Sdng,B,140.0,TA,TA,Slab,O,None,None,None,None,GasA,TA,1,FuseA,2,1,Ta,7,1,None,A,Fin,1,A,TA,Y,8,2009,CON,N,102900,0,1210.0,0,1.5,0,0,1,11.541512921822141,9.162514742493578
Res,78.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,7,5,2005,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,A,Fin,2,A,TA,Y,1,2006,W,N,260000,0,3468.0,1,3.0,1,0,1,12.468436909997665,9.36263218231844
Res,60.0,1,1,1,AllPub,Corner,1,CollgCr,N,Norm,1F,2,7,5,2001,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,RFn,2,A,TA,Y,5,2009,W,N,211000,1,2814.0,1,2.5,1,0,1,12.259613412458204,9.328123407632566
Res,60.0,1,1,1,AllPub,Corner,1,NAmes,N,Norm,1F,1,6,7,1959,G,CompShg,MetalSd,MetalSd,B,136.0,TA,Gd,CBlock,A,TA,Mn,ALQ,Unf,GasA,Gd,1,SBrkr,3,1,Gd,6,1,Gd,A,RFn,2,A,TA,Y,7,2007,W,N,200000,0,3244.0,1,2.5,0,1,0,12.206072645530174,9.99888863729938
Res,72.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,S,6,6,1976,H,CompShg,MetalSd,MetalSd,B,255.0,TA,TA,CBlock,A,TA,Av,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,Fa,D,Unf,1,A,TA,Y,10,2009,W,Other,125000,0,2166.0,1,2.0,0,1,1,11.736069016284437,8.881836305004146
Res,75.0,1,1,1,AllPub,Inside,1,OldTown,A,PosA,1F,2,9-10,9,1893,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,Ex,Ex,BrkTil,A,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,3,1,Gd,9+,1,Gd,D,Unf,2,G,TA,Y,7,2008,W,N,325000,1,4012.0,1,3.5+,1,1,1,12.691580461311874,9.51044496442652
Res,80.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,S,6,5,1965,G,CompShg,HdBoard,HdBoard,B,98.0,TA,TA,CBlock,A,TA,Gd,GLQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,A,RFn,2,A,TA,Y,5,2007,W,N,161000,0,2084.0,1,2.0,0,0,1,11.9891596439666,9.126958763037132
Res,96.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,1F,2,9-10,5,2007,G,CompShg,VinylSd,VinylSd,S,272.0,Ex,TA,PConc,E,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ex,9+,1,Ex,B,Fin,3+,A,TA,Y,8,2008,N,P,426000,1,4014.0,1,3.5+,1,1,1,12.962194625251508,9.431401757086068
Res,44.0,1,1,1,AllPub,Inside,1,MeadowV,N,Norm,T,1,5,5,1976,G,CompShg,CemntBd,CmentBd,N,0.0,TA,TA,PConc,G,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,6,1,Po,A,Fin,2,A,TA,Y,8,2007,W,N,134000,0,2284.0,1,2.5,1,1,1,11.805595078933049,8.348537825386098
Res,64.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,7,5,2007,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,Gd,A,RFn,2,A,TA,Y,5,2009,W,N,200000,0,2572.0,1,3.0,0,1,1,12.206072645530174,8.819073983267831
Res,85.0,1,1,1,AllPub,Inside,1,NWAmes,N,Norm,1F,1,7,5,1979,H,CompShg,Plywood,Plywood,B,194.0,Gd,TA,CBlock,G,Fa,No,ALQ,LwQ,GasA,TA,1,SBrkr,3,1,Gd,6,1,TA,A,Fin,2,A,TA,Y,3,2008,W,N,220000,0,3564.0,1,2.5,0,1,1,12.301382825334498,9.578449693540579
Res,37.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,T,1,6,5,2004,G,CompShg,VinylSd,VinylSd,B,169.0,Gd,TA,PConc,G,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,0-4,1,Gd,A,RFn,2,A,TA,Y,5,2006,W,N,155900,0,1696.0,1,2.0,0,1,1,11.956970055045868,8.39728289474368
Res,60.0,1,0,1,AllPub,Inside,1,Sawyer,N,Norm,D,1,5,4,1977,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,G,TA,No,Unf,Unf,GasA,TA,1,SBrkr,6,2,Ta,9+,1,None,A,Fin,2,A,TA,Y,8,2006,W,N,156500,0,3934.0,1,2.0,0,0,1,11.960811288962345,9.175955945114351
Res,70.0,1,1,1,AllPub,FR2,1,NAmes,N,Norm,1F,S,5,7,1971,O,CompShg,MetalSd,AsphShn,B,82.0,TA,TA,CBlock,A,TA,Av,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,B,Unf,1,A,TA,Y,12,2007,W,N,139000,1,1481.0,1,1.5,0,0,1,11.842229212112828,9.259130536145614
Res,24.0,1,1,1,AllPub,FR2,1,NPkVill,N,Norm,T,2,6,6,1975,G,CompShg,Plywood,Brk Cmn,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Gd,6,1,TA,A,Unf,2,A,TA,Y,6,2010,W,N,149900,1,2311.0,1,2.5,0,1,1,11.917723684090689,7.731930721948486
Res,34.0,1,1,1,AllPub,Corner,1,Somerst,N,Norm,T,2,6,5,1999,G,CompShg,MetalSd,MetalSd,B,1129.0,TA,TA,PConc,G,TA,No,GLQ,Unf,GasA,Gd,1,SBrkr,2,1,Ta,5,1,Fa,D,Unf,2,A,TA,Y,6,2007,W,N,176000,1,2187.0,1,2.5,1,1,0,12.078239274020289,8.080237416216702
Res,62.0,1,1,0,AllPub,Inside,0,Edwards,N,Norm,1F,S,0-4,6,1954,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,E,TA,Av,Unf,Unf,GasA,Gd,1,FuseA,3,1,Ta,6,1,None,O,Unf,1,A,TA,Y,11,2008,W,Other,100000,0,1620.0,1,1.0,0,0,0,11.512925464970229,8.94793610670867
Res,60.0,1,1,1,AllPub,Corner,1,Edwards,A,Norm,1F,1,6,5,1924,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,Grav,Fa,0,FuseF,2,1,Ta,5,1,None,O,None,0,O,None,N,4,2008,W,N,79000,1,1668.0,1,1.0,1,0,0,11.27720313144916,9.169518377455928
Res,85.0,1,1,1,AllPub,Inside,1,Timber,N,Norm,1F,1,8,5,2002,H,CompShg,VinylSd,VinylSd,B,236.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,9+,1,Gd,A,Fin,3+,A,TA,Y,11,2007,W,N,270000,0,3245.0,1,3.0,1,1,0,12.506177237980511,9.584383610076006
Res,73.0,1,0,1,AllPub,CulDSac,0,CollgCr,N,Norm,1F,1,8,5,1999,G,CompShg,VinylSd,VinylSd,B,158.0,Gd,TA,PConc,G,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,5,1,TA,A,RFn,2,A,TA,Y,1,2007,W,N,246900,0,2682.0,1,2.5,1,1,1,12.41673867533327,9.75423319944637
Res,104.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,1F,1,9-10,5,2007,H,CompShg,VinylSd,VinylSd,B,480.0,Ex,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,7,1,Gd,A,Fin,3+,A,TA,Y,5,2008,W,N,383000,0,3900.0,1,3.0,1,1,1,12.855790268162783,9.576232704964523
Res,60.0,1,1,1,AllPub,Corner,1,SWISU,N,Norm,1F,1,7,8,1921,G,CompShg,WdShing,Wd Shng,B,174.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Ta,7,1,Gd,A,Unf,1,A,TA,Y,4,2008,W,N,168000,0,2652.0,1,2.0,0,1,0,12.031719258385396,8.894258825002703
Res,60.0,1,1,1,AllPub,Inside,1,NWAmes,N,Norm,1F,S,6,5,1971,H,CompShg,HdBoard,HdBoard,B,509.0,TA,TA,CBlock,G,TA,Av,GLQ,Unf,GasA,Fa,1,SBrkr,3,1,Ta,5,1,Gd,A,RFn,2,A,TA,Y,5,2009,W,N,172500,0,2552.0,1,2.5,1,1,0,12.058152515453552,9.711115659888671
Res,101.0,1,0,0,AllPub,Corner,1,StoneBr,N,Norm,1F,2,8,5,2005,G,CompShg,VinylSd,VinylSd,S,130.0,Gd,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,5,1,Ex,9+,1,Gd,B,Fin,3+,A,TA,Y,7,2008,W,N,355000,1,3668.0,1,3.5+,1,1,1,12.779873068457553,9.513625087655372
Res,60.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,S,5,8,1972,G,CompShg,WdShing,HdBoard,N,0.0,TA,Gd,CBlock,G,TA,Av,GLQ,Unf,GasA,Gd,1,SBrkr,2,1,Ta,5,1,None,D,Fin,1,A,TA,Y,4,2009,W,N,133900,0,1536.0,1,1.5,0,0,1,11.804848531679264,8.881836305004146
Res,85.0,1,0,0,AllPub,Inside,1,StoneBr,N,Norm,1F,1,8,5,2006,H,CompShg,VinylSd,VinylSd,B,945.0,Gd,TA,PConc,E,Gd,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,7,1,Gd,A,RFn,2,A,TA,Y,1,2007,W,N,441929,0,4454.0,1,2.5,1,1,1,12.998904514672732,9.552652665079078
Res,60.0,1,1,1,AllPub,Inside,1,Gilbert,N,Norm,1F,2,7,5,1999,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,A,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,3,1,Gd,7,1,TA,A,Fin,2,A,TA,Y,6,2010,W,N,189000,1,2798.0,1,2.5,1,1,1,12.14950229404178,8.922658299524402
Res,107.0,1,0,1,AllPub,Inside,1,NoRidge,N,Norm,1F,2,7,5,1992,G,CompShg,HdBoard,HdBoard,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,8,1,TA,A,RFn,2,A,TA,Y,6,2010,W,N,190000,1,2673.0,1,3.5+,1,1,1,12.154779351142624,9.22876950744455
Res,89.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,T,1,9-10,5,2007,H,CompShg,MetalSd,MetalSd,B,714.0,Ex,TA,PConc,E,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,6,1,Gd,A,RFn,3+,A,TA,Y,6,2008,N,P,370967,0,3600.0,1,3.0,0,1,1,12.823868388846332,9.015784277513886
Res,68.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,1,5,5,1956,H,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,TA,1,FuseA,2,1,Ta,5,1,None,A,Unf,1,A,TA,Y,2,2009,W,N,121500,0,2146.0,1,2.0,0,0,0,11.70766954176274,9.166492972195906
Res,68.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,5,6,1972,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,Av,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,D,Unf,2,A,TA,Y,6,2010,W,N,127000,0,1752.0,1,2.0,0,0,0,11.751942365440728,8.919988070968524
Res,60.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,1,5,8,1923,G,CompShg,Stucco,Stucco,N,0.0,Gd,TA,PConc,O,TA,No,Unf,Unf,GasA,TA,1,SBrkr,2,1,Ta,5,1,None,D,Unf,1,A,TA,Y,2,2009,W,N,99500,0,1416.0,1,1.0,0,0,0,11.507912923146684,9.050171619823361
Res,71.0,1,1,0,AllPub,Corner,1,Mitchel,N,Norm,1F,1,6,5,1983,G,CompShg,VinylSd,VinylSd,N,0.0,TA,Gd,PConc,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,A,Unf,2,A,TA,Y,6,2007,W,N,134000,0,2164.0,1,1.5,0,0,1,11.805595078933049,9.125544720271467
Res,59.0,1,0,1,AllPub,Corner,1,SWISU,N,Norm,2F,1,5,6,1942,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,0,SBrkr,2,1,Ta,0-4,1,None,D,Unf,1,A,TA,Y,7,2007,W,N,108500,1,1954.0,1,2.0,1,0,0,11.594505451962652,8.40827078419205
Res,70.0,1,1,1,AllPub,Corner,1,Edwards,F,Norm,1F,1,5,7,1965,H,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,GLQ,GasA,Ex,1,SBrkr,2,1,Ta,6,1,None,D,Unf,2,O,Fa,Y,4,2007,W,N,140000,0,2428.0,1,2.0,0,0,0,11.84939770159144,9.123692565250511
Res,60.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,0-4,5,1956,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,Unf,Unf,GasA,TA,1,FuseA,3,1,Ta,5,1,None,A,Unf,1,A,TA,Y,2,2010,W,N,108000,1,2169.0,1,1.0,0,0,0,11.589886506106357,9.033841828485016
Res,85.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,6,1951,H,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Ex,1,SBrkr,2,1,Ta,0-4,1,None,A,Fin,1,A,TA,Y,6,2006,W,N,142000,0,1768.0,1,2.0,0,0,0,11.863582336583399,9.643939319328119
Res,75.0,1,1,1,AllPub,Corner,1,NAmes,N,Norm,1F,1,6,7,1958,H,CompShg,MetalSd,MetalSd,B,135.0,TA,Gd,CBlock,A,TA,No,BLQ,Unf,GasA,Gd,1,SBrkr,3,1,Ta,5,1,None,A,Unf,1,A,TA,Y,6,2008,W,N,136000,0,2160.0,1,1.0,0,0,0,11.820410164718188,9.155250405658222
Res,70.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,2F,2,5,7,1910,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,G,TA,Gd,GLQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,O,None,0,O,None,N,1,2008,W,N,107500,1,2464.0,1,2.0,0,0,1,11.585246126549855,8.85366542803745
Res,60.0,1,1,1,AllPub,Inside,1,BrkSide,N,Norm,1F,1,5,4,1936,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,BrkTil,G,TA,No,Unf,Unf,GasA,Gd,1,FuseA,3,1,Ta,7,1,None,D,Unf,1,O,TA,Y,4,2006,W,N,115000,1,2240.0,1,1.0,1,0,1,11.652687407345388,8.738735461363474
Res,50.0,1,1,1,AllPub,Inside,1,SawyerW,N,Norm,T,1,6,5,1984,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,G,TA,No,ALQ,LwQ,GasA,TA,1,SBrkr,2,1,Ta,0-4,1,None,A,Unf,1,A,TA,Y,2,2010,W,N,125000,0,1496.0,1,2.0,0,0,1,11.736069016284437,8.878358040627822
Res,74.0,1,0,1,AllPub,Inside,1,SawyerW,N,Norm,1F,1,6,5,2005,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,A,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,5,1,None,O,None,0,O,None,Y,1,2006,W,N,139500,0,2284.0,1,1.5,1,0,1,11.845819880243557,8.953252164609035
Res,70.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,7,1960,G,CompShg,Wd Sdng,Wd Sdng,B,45.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Ex,1,SBrkr,2,1,Ta,6,1,None,A,RFn,1,A,TA,Y,4,2007,W,Other,135000,0,2144.0,1,1.0,1,0,0,11.813030057420567,8.85366542803745
Res,42.0,1,0,0,AllPub,CulDSac,1,Gilbert,N,Norm,1F,2,7,5,2005,G,CompShg,VinylSd,VinylSd,B,248.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,9+,1,Gd,A,Fin,3+,A,TA,Y,5,2006,N,P,309000,1,3912.0,1,3.5+,1,1,1,12.641096555879882,9.528866827722945
Res,53.0,1,0,1,AllPub,Inside,1,Gilbert,N,Norm,1F,1,5,5,1996,G,CompShg,HdBoard,HdBoard,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Gd,1,SBrkr,3,1,Gd,7,1,None,A,Unf,2,A,TA,Y,11,2008,W,N,177900,0,2732.0,1,3.0,1,0,0,12.088976873653927,9.556550752867032
Res,24.0,1,1,1,AllPub,Inside,1,NPkVill,N,Norm,T,2,6,5,1978,G,CompShg,Plywood,Brk Cmn,N,0.0,TA,TA,CBlock,G,TA,No,ALQ,Unf,GasA,Fa,1,SBrkr,3,1,Ta,7,1,TA,A,Unf,2,A,TA,Y,7,2010,W,N,146000,1,2311.0,1,2.5,0,1,1,11.891361900690473,7.731930721948486
Res,87.0,1,1,0,AllPub,Inside,0,ClearCr,N,Norm,1F,1,5,6,1963,O,Tar&Grv,WdShing,Wd Shng,N,0.0,TA,TA,CBlock,G,TA,Av,Rec,ALQ,GasA,Ex,1,SBrkr,1,1,Ta,0-4,1,TA,A,Unf,2,A,TA,Y,4,2006,W,N,164000,0,2000.0,1,2.0,0,1,1,12.007621706806335,9.47654341275084
Res,50.0,1,1,1,AllPub,Corner,1,Edwards,N,Norm,1F,2,6,8,1962,G,CompShg,VinylSd,VinylSd,B,216.0,Gd,TA,CBlock,A,TA,No,Rec,Unf,GasA,TA,1,SBrkr,3,1,Ta,7,1,None,D,Unf,1,A,TA,Y,11,2008,W,N,134500,1,1890.0,1,1.5,1,0,0,11.809319478024031,9.144200569471638
Res,124.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,1,0-4,4,1938,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,Mn,BLQ,LwQ,GasA,TA,1,FuseA,4,1,Ta,8,1,Gd,A,RFn,1,A,TA,Y,6,2010,W,N,124000,1,2582.0,1,2.5,0,1,0,11.728036844587175,9.830916859701293
Res,28.0,1,0,1,AllPub,CulDSac,1,StoneBr,N,Norm,T,1,8,5,2004,G,CompShg,CemntBd,CmentBd,N,0.0,Gd,TA,PConc,E,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,8,1,Gd,A,Fin,2,A,TA,Y,11,2009,W,N,375000,0,4730.0,1,3.0,1,1,1,12.834681304952548,8.895081531754167
Res,93.0,1,1,1,AllPub,Inside,1,Mitchel,N,Norm,1F,1,5,5,2004,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,E,TA,Av,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,A,RFn,2,A,TA,Y,3,2010,W,N,173500,0,2860.0,1,2.0,0,0,0,12.063932878369052,9.221675881639928
Res,81.0,1,0,1,AllPub,Corner,1,NAmes,N,Norm,1F,1,6,6,1958,H,CompShg,Wd Sdng,Wd Sdng,B,108.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Gd,6,1,None,A,Unf,1,A,TA,Y,6,2010,W,N,172000,0,2658.0,1,1.5,1,0,1,12.05524975579559,9.565704457114814
